cell_name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
colony-22303,0,2,5,5,0,5,0,0,2,0,0,0,2,4,0,1,2,8,8,8,6,8,3,5,3,3,1,5,0,1,-1,-1,-1,8,0,0,7,4,5,4,6,2,8,8,8,0,0,0
colony-22304,0,2,1,5,7,7,0,0,8,7,3,1,0,7,5,-1,-1,-1,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,-1,-1,-1,0,7,1,1,5,8,0,5,0
colony-22305,0,2,5,-1,-1,-1,8,6,2,8,0,0,2,4,0,1,2,8,8,8,6,8,3,5,3,3,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,0,2,8,8,8,0,0,0
colony-22306,4,0,5,5,0,5,8,1,2,8,8,0,0,4,5,0,2,8,0,0,6,8,3,0,-1,-1,-1,0,0,1,8,0,8,0,0,1,-1,-1,-1,4,0,3,8,8,8,8,1,0
colony-22307,0,0,5,5,0,5,0,0,0,0,4,6,2,0,5,3,2,8,8,8,6,8,3,2,-1,-1,-1,0,0,1,-1,-1,-1,1,0,8,-1,-1,-1,4,0,2,-1,-1,-1,0,0,0
colony-22309,0,0,1,-1,-1,-1,-1,-1,-1,0,3,0,0,0,5,2,6,3,0,0,0,0,8,0,0,1,0,8,7,0,8,0,0,0,0,7,-1,-1,-1,0,7,1,1,5,8,0,5,0
colony-22310,4,0,5,5,0,5,8,3,0,-1,-1,-1,3,0,6,0,2,8,0,0,6,-1,-1,-1,0,0,1,-1,-1,-1,-1,-1,-1,8,0,0,-1,-1,-1,4,0,1,0,0,8,8,8,0
colony-22312,0,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,8,6,1,2,8,8,8,6,8,3,1,3,7,1,0,0,1,8,1,2,-1,-1,-1,7,4,0,4,5,2,3,2,8,0,0,0
colony-22313,0,0,5,5,5,5,0,1,0,0,0,0,0,8,0,1,2,8,8,8,6,-1,-1,-1,3,0,1,0,0,1,8,1,0,-1,-1,-1,7,4,0,4,5,2,-1,-1,-1,0,0,0
colony-22314,-1,-1,-1,-1,-1,-1,8,0,0,8,0,5,-1,-1,-1,-1,-1,-1,0,0,6,8,3,0,4,0,1,-1,-1,-1,8,7,8,1,0,1,7,0,7,7,8,8,1,5,8,8,0,0
colony-22316,5,2,5,5,4,5,0,5,0,-1,-1,-1,2,4,1,-1,-1,-1,-1,-1,-1,8,3,0,-1,-1,-1,8,0,1,-1,-1,-1,0,0,8,7,4,5,-1,-1,-1,8,1,8,0,0,0
colony-22319,0,2,5,5,0,5,0,6,2,0,0,0,2,4,0,1,2,8,8,8,6,-1,-1,-1,3,3,1,0,0,1,8,3,6,0,0,3,7,4,5,4,5,2,8,8,8,0,2,0
colony-22320,4,2,5,5,0,5,0,0,0,0,4,0,2,0,5,1,2,8,8,8,6,8,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,6,7,4,5,4,5,2,8,0,8,0,0,0
colony-22321,0,0,1,5,0,0,-1,-1,-1,0,3,0,0,0,5,-1,-1,-1,0,0,0,0,8,0,-1,-1,-1,8,7,0,8,0,0,0,0,7,7,0,0,0,7,1,1,5,8,0,5,0
colony-22322,4,0,5,5,0,5,8,3,0,8,0,4,3,0,6,-1,-1,-1,-1,-1,-1,8,3,8,0,0,1,0,2,1,8,3,8,-1,-1,-1,7,0,1,-1,-1,-1,8,5,8,8,8,0
colony-22323,0,2,5,5,4,5,0,0,2,3,8,0,2,1,1,0,2,8,8,8,6,8,3,5,3,3,1,3,0,1,8,3,2,3,2,1,7,6,5,4,0,2,8,7,8,0,0,0
colony-22324,5,2,5,5,4,5,0,5,0,8,0,1,8,4,1,0,2,8,8,8,6,-1,-1,-1,3,3,1,8,0,1,8,3,0,0,0,0,7,4,5,-1,-1,-1,8,1,8,0,0,0
colony-22325,0,2,5,-1,-1,-1,0,0,0,0,0,0,2,4,1,0,2,8,8,8,6,8,3,0,3,3,1,0,0,1,-1,-1,-1,-1,-1,-1,7,4,5,4,0,2,8,1,8,0,0,7
colony-22326,0,2,5,-1,-1,-1,0,4,8,3,0,1,2,4,1,-1,-1,-1,8,8,6,-1,-1,-1,5,0,4,0,0,1,-1,-1,-1,0,0,0,7,4,5,4,0,2,-1,-1,-1,0,0,0
colony-22327,0,2,5,5,0,5,0,0,0,0,0,1,2,4,1,-1,-1,-1,8,8,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,7,4,5,4,0,2,8,1,8,0,0,0
colony-22328,0,2,5,5,4,5,0,0,0,3,0,1,-1,-1,-1,-1,-1,-1,8,8,6,8,3,0,3,3,1,0,8,1,8,3,0,0,0,0,-1,-1,-1,-1,-1,-1,8,0,8,0,0,0
colony-22329,0,8,5,5,4,5,1,0,5,0,0,0,2,0,5,-1,-1,-1,8,8,6,8,3,2,3,2,1,5,0,1,8,3,3,0,3,0,7,4,5,4,0,2,8,4,8,-1,-1,-1
colony-22332,0,2,5,5,4,5,0,0,0,4,0,2,2,4,1,3,2,8,8,8,6,-1,-1,-1,-1,-1,-1,0,0,1,8,3,0,0,8,0,7,4,5,4,0,2,8,0,8,0,0,0
colony-22333,3,0,5,5,4,5,1,0,5,0,0,0,2,0,5,8,8,6,8,8,6,8,3,2,-1,-1,-1,0,6,1,8,3,3,0,0,8,-1,-1,-1,4,0,2,8,4,8,0,0,0
colony-22334,0,2,5,-1,-1,-1,0,4,8,3,0,1,2,4,1,-1,-1,-1,8,8,6,8,3,0,-1,-1,-1,0,0,1,8,3,0,0,0,0,7,4,5,4,0,2,8,0,8,3,0,0
colony-22336,4,0,5,5,0,5,8,0,2,8,8,0,0,4,5,5,2,8,0,0,6,8,3,0,1,7,1,-1,-1,-1,8,0,8,5,8,1,-1,-1,-1,4,0,3,8,8,8,8,1,0
colony-22337,0,2,5,5,4,5,0,1,0,0,0,0,2,1,1,0,2,8,8,8,6,8,3,5,-1,-1,-1,0,0,1,-1,-1,-1,-1,-1,-1,7,4,5,4,0,2,8,7,8,0,0,0
colony-22338,4,4,5,-1,-1,-1,8,0,0,8,5,0,0,5,5,0,2,8,0,0,6,-1,-1,-1,4,0,1,3,3,1,8,7,8,0,3,1,-1,-1,-1,4,8,8,1,5,8,8,0,0
colony-22339,4,0,5,5,0,5,-1,-1,-1,8,0,0,-1,-1,-1,0,2,8,0,0,6,-1,-1,-1,-1,-1,-1,3,3,1,8,7,8,0,3,1,7,0,7,4,8,8,-1,-1,-1,8,0,0
colony-22340,0,0,5,-1,-1,-1,1,0,5,0,0,0,2,2,5,0,2,8,8,8,6,8,3,2,3,2,1,0,1,1,-1,-1,-1,-1,-1,-1,7,4,5,4,0,2,8,4,8,8,0,0
colony-22341,3,0,5,-1,-1,-1,1,0,5,0,0,8,2,1,5,-1,-1,-1,8,8,6,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,0,0,8,7,4,5,4,0,2,8,4,8,0,0,0
colony-22342,0,2,5,5,4,5,0,0,0,-1,-1,-1,-1,-1,-1,0,2,8,8,8,6,8,3,0,-1,-1,-1,-1,-1,-1,8,3,0,0,0,0,7,4,5,4,0,2,8,1,8,-1,-1,-1
colony-22343,4,0,5,5,0,5,8,0,0,-1,-1,-1,0,5,3,0,2,8,0,1,6,8,3,8,4,0,1,3,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,8,8,1,5,8,8,0,0
colony-22345,0,0,5,-1,-1,-1,0,0,0,0,0,1,2,1,5,0,2,8,8,8,6,-1,-1,-1,3,0,1,0,2,1,-1,-1,-1,5,0,1,-1,-1,-1,4,0,2,8,7,8,0,8,0
colony-22346,4,0,5,5,0,5,8,0,0,8,0,0,5,5,3,0,2,8,0,0,6,8,3,0,0,0,1,5,0,1,8,7,8,1,5,1,7,0,5,4,0,8,0,8,8,-1,-1,-1
colony-22347,4,0,5,5,8,5,8,0,0,8,0,0,0,5,3,-1,-1,-1,0,2,6,8,3,0,-1,-1,-1,0,0,1,8,7,8,1,0,1,-1,-1,-1,4,0,8,0,8,8,8,0,0
colony-22351,0,0,5,5,2,5,5,0,5,0,3,0,2,8,8,0,2,8,8,8,6,8,3,0,-1,-1,-1,0,5,1,8,3,3,0,0,7,-1,-1,-1,4,7,2,8,2,8,1,0,0
colony-22352,4,0,5,-1,-1,-1,8,0,0,-1,-1,-1,0,5,0,-1,-1,-1,0,0,6,-1,-1,-1,4,8,1,3,3,1,8,7,8,0,3,1,7,4,5,4,8,8,1,5,8,8,0,0
colony-22353,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,2,1,5,0,2,8,8,8,6,8,3,2,-1,-1,-1,0,2,1,-1,-1,-1,8,3,3,7,4,5,4,0,2,8,7,8,0,8,0
colony-22355,4,0,5,-1,-1,-1,8,3,0,8,0,8,6,0,6,-1,-1,-1,0,0,6,8,3,0,-1,-1,-1,1,2,1,-1,-1,-1,0,0,1,7,0,1,8,0,1,5,0,8,8,8,0
colony-22356,4,0,5,-1,-1,-1,8,0,0,8,3,0,8,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,0,3,1,7,0,7,4,8,8,1,5,8,8,0,0
colony-22358,4,0,5,-1,-1,-1,5,0,5,0,3,0,-1,-1,-1,-1,-1,-1,8,8,6,8,3,5,3,7,1,0,0,1,-1,-1,-1,-1,-1,-1,7,4,5,4,7,2,8,2,8,1,0,0
colony-22359,4,0,5,-1,-1,-1,0,5,3,0,0,8,0,0,1,-1,-1,-1,8,8,6,-1,-1,-1,3,4,1,0,7,1,8,0,8,0,0,5,7,4,5,4,4,2,3,2,8,0,0,0
colony-22361,4,0,5,-1,-1,-1,6,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,1,0,0,5,0,0,8,0,0,0,8,0,1,0,7,0,-1,-1,-1,0,5,1,1,5,8,7,5,0
colony-22363,0,4,5,-1,-1,-1,6,0,5,0,0,0,2,0,5,0,2,8,-1,-1,-1,8,3,2,3,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,4,5,-1,-1,-1,8,2,8,0,8,0
colony-22364,0,0,5,5,0,5,5,8,5,0,3,0,2,8,8,4,2,8,8,8,6,8,3,5,3,7,1,0,0,1,8,3,3,-1,-1,-1,-1,-1,-1,4,7,2,8,2,8,1,0,0
colony-22367,0,0,5,5,0,5,0,0,5,8,0,1,2,5,5,0,2,8,8,8,6,8,3,2,3,0,1,0,2,1,8,3,3,0,0,0,7,4,5,4,0,2,8,7,8,0,8,0
colony-22368,0,2,5,5,4,5,1,7,5,0,2,1,2,0,5,0,2,8,8,8,6,8,3,2,-1,-1,-1,0,0,1,-1,-1,-1,0,8,0,-1,-1,-1,4,0,2,8,4,8,0,0,0
colony-22371,0,0,5,5,4,5,-1,-1,-1,-1,-1,-1,2,0,5,-1,-1,-1,8,8,6,-1,-1,-1,-1,-1,-1,0,0,1,8,3,3,-1,-1,-1,7,4,5,4,4,2,8,4,8,0,5,0
colony-22375,4,0,5,-1,-1,-1,8,0,0,8,5,0,1,4,2,0,2,8,0,0,6,8,3,0,1,0,1,0,2,1,8,0,1,0,0,1,7,0,7,4,2,3,8,8,8,8,1,0
colony-22377,4,2,5,-1,-1,-1,4,0,2,0,0,0,-1,-1,-1,-1,-1,-1,8,8,6,8,3,5,3,3,1,0,0,1,8,3,6,-1,-1,-1,7,4,5,4,6,2,-1,-1,-1,0,0,0
colony-22380,4,0,5,-1,-1,-1,8,0,0,8,2,0,6,0,2,0,2,8,1,0,6,8,3,0,4,4,1,-1,-1,-1,8,7,8,0,0,1,7,0,7,4,8,8,1,5,8,8,0,0
colony-22381,0,2,5,5,0,5,4,0,2,0,0,0,2,4,0,1,2,8,8,8,6,8,3,5,3,3,1,-1,-1,-1,8,3,6,-1,-1,-1,7,4,5,4,6,2,-1,-1,-1,0,0,0
colony-22384,0,0,5,5,0,5,0,0,5,0,0,1,2,0,5,0,2,8,8,8,6,-1,-1,-1,-1,-1,-1,5,2,1,8,3,3,-1,-1,-1,-1,-1,-1,4,5,2,8,7,8,0,8,0
colony-22387,-1,-1,-1,-1,-1,-1,0,0,0,8,0,0,2,5,5,0,2,8,8,8,6,8,3,2,3,0,1,0,2,1,8,3,3,-1,-1,-1,7,4,5,4,0,2,-1,-1,-1,0,8,0
colony-22389,0,0,5,5,0,5,0,0,0,8,0,1,2,0,5,-1,-1,-1,8,8,6,8,3,2,3,3,1,-1,-1,-1,8,3,3,3,0,2,7,4,5,4,0,2,8,7,8,0,8,0
colony-22424,4,0,5,5,0,5,8,2,0,8,0,0,1,4,2,-1,-1,-1,0,0,6,8,3,0,0,0,1,0,2,1,-1,-1,-1,-1,-1,-1,7,8,7,4,0,3,8,8,8,8,1,0
colony-22432,1,0,5,-1,-1,-1,0,5,0,1,6,0,0,7,8,0,2,8,8,8,6,8,3,0,3,4,1,-1,-1,-1,8,3,0,-1,-1,-1,7,4,3,4,7,2,0,2,8,7,0,8
colony-22434,0,2,5,5,4,5,-1,-1,-1,8,0,0,0,5,3,0,2,8,0,0,6,8,3,3,3,6,1,-1,-1,-1,8,7,8,-1,-1,-1,7,0,0,4,2,8,0,8,8,8,0,0
colony-22438,4,0,5,5,0,5,8,2,0,8,0,0,0,4,2,0,2,8,0,0,6,8,3,0,-1,-1,-1,0,2,1,8,0,8,0,0,1,-1,-1,-1,4,0,3,8,8,8,8,1,0
colony-22440,4,0,5,5,0,5,8,0,0,8,0,3,1,4,2,-1,-1,-1,0,0,6,-1,-1,-1,1,0,8,0,2,1,-1,-1,-1,0,0,1,7,0,7,4,2,3,8,8,8,8,1,0
colony-22442,0,0,5,5,0,5,0,0,0,0,0,7,2,8,5,3,2,8,8,8,6,8,6,2,3,2,1,-1,-1,-1,8,3,3,0,0,0,7,4,5,-1,-1,-1,8,0,8,0,0,0
colony-22449,4,0,5,5,8,5,8,2,0,8,0,0,0,4,2,1,2,8,0,0,6,8,3,8,0,0,1,3,2,1,-1,-1,-1,0,0,1,7,8,7,4,0,3,8,8,8,8,1,0
colony-22450,0,0,5,-1,-1,-1,0,0,5,0,0,7,2,0,5,-1,-1,-1,8,8,6,-1,-1,-1,3,2,0,1,0,1,-1,-1,-1,-1,-1,-1,7,4,5,4,0,2,-1,-1,-1,0,0,5
colony-22451,0,0,1,5,2,1,8,0,0,1,4,2,-1,-1,-1,-1,-1,-1,0,0,6,8,3,3,3,6,1,0,0,0,-1,-1,-1,0,0,1,7,0,0,0,7,1,1,5,8,0,5,0
colony-22453,4,0,5,5,0,5,8,0,2,8,0,0,0,4,5,-1,-1,-1,0,0,6,8,3,8,-1,-1,-1,0,4,5,8,0,8,0,0,1,7,0,2,4,4,3,8,8,8,8,1,0
colony-22461,8,2,5,-1,-1,-1,0,0,0,-1,-1,-1,2,4,1,3,2,8,8,8,6,8,3,0,-1,-1,-1,0,0,1,8,3,0,0,0,0,7,4,5,4,0,2,8,1,8,0,0,0
colony-22462,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,5,2,4,1,1,2,8,8,8,6,8,3,5,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,7,4,5,4,5,2,8,0,8,0,0,0
colony-22463,-1,-1,-1,-1,-1,-1,8,0,0,8,0,0,-1,-1,-1,0,2,8,0,0,6,8,3,0,0,0,1,0,0,1,8,7,8,0,0,1,7,0,0,4,0,8,0,8,8,8,0,0
colony-22467,4,0,5,5,0,5,8,0,0,8,3,0,6,0,7,-1,-1,-1,0,4,6,8,3,0,4,0,1,3,3,1,8,7,8,0,0,1,7,0,7,8,8,8,1,5,8,8,0,0
colony-22474,0,2,5,-1,-1,-1,0,0,0,3,4,0,0,4,5,0,2,8,0,0,6,8,3,8,3,3,1,0,0,1,8,3,0,3,0,8,7,4,5,4,0,2,8,5,8,0,0,0
colony-22480,4,0,5,5,0,5,8,0,8,8,0,0,1,4,2,0,2,8,0,4,6,8,3,5,1,0,1,0,0,1,8,0,8,0,0,1,-1,-1,-1,4,0,2,8,8,8,8,1,0
colony-22483,0,2,5,5,4,5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,6,8,3,0,3,3,1,0,0,1,-1,-1,-1,-1,-1,-1,7,4,5,4,0,2,8,0,8,0,0,0
colony-22484,-1,-1,-1,-1,-1,-1,0,0,0,3,4,0,2,0,1,0,2,8,8,8,6,8,3,8,-1,-1,-1,0,0,1,8,3,0,0,0,0,7,4,5,4,0,2,8,5,8,-1,-1,-1
colony-22489,4,0,5,-1,-1,-1,8,0,0,8,0,0,0,5,3,2,2,8,0,0,6,8,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,4,0,8,0,8,8,8,0,0
colony-22490,0,8,5,5,0,5,-1,-1,-1,-1,-1,-1,2,0,5,0,2,8,8,8,6,8,3,2,-1,-1,-1,1,4,1,-1,-1,-1,-1,-1,-1,7,4,5,4,0,2,-1,-1,-1,0,0,0
colony-22494,0,2,5,5,4,5,0,0,0,3,4,0,2,0,1,0,2,8,-1,-1,-1,8,3,8,-1,-1,-1,0,0,1,8,3,0,0,0,0,-1,-1,-1,-1,-1,-1,8,5,8,0,0,5
colony-22497,0,2,5,5,4,5,-1,-1,-1,-1,-1,-1,8,0,1,0,2,8,-1,-1,-1,8,3,8,3,3,1,0,0,1,-1,-1,-1,0,0,0,7,4,5,-1,-1,-1,8,5,8,-1,-1,-1
colony-22501,4,0,5,-1,-1,-1,8,0,0,8,3,0,6,0,3,-1,-1,-1,0,0,6,8,3,2,4,0,1,3,3,1,-1,-1,-1,0,0,8,7,4,5,4,8,8,1,5,8,8,0,0
colony-22504,-1,-1,-1,5,4,5,0,0,0,7,5,0,2,4,1,0,2,8,-1,-1,-1,-1,-1,-1,3,3,1,0,1,1,8,3,0,-1,-1,-1,7,4,5,4,0,2,8,0,8,0,0,0
colony-22518,4,2,5,5,0,5,-1,-1,-1,0,4,0,-1,-1,-1,0,2,1,8,8,6,8,3,2,3,2,1,0,0,1,-1,-1,-1,0,0,0,-1,-1,-1,4,8,2,-1,-1,-1,0,0,0
