,cell_name,target_site,pub_geno,pub_pmax,lp_state
8662,colony-22060,46,5,1.0,5
8663,colony-22061,46,8,0.994,8
8664,colony-22065,46,5,1.0,5
8665,colony-22066,46,5,0.992,5
8666,colony-22067,46,8,0.768,8
8667,colony-22070,46,0,1.0,0
8668,colony-22073,46,8,0.831,8
8669,colony-22074,46,0,0.998,0
8670,colony-22075,46,0,0.999,0
8671,colony-22077,46,8,0.98,8
8672,colony-22078,46,8,0.998,8
8673,colony-22079,46,0,1.0,0
8674,colony-22081,46,0,1.0,0
8675,colony-22082,46,0,1.0,0
8676,colony-22083,46,8,1.0,8
8677,colony-22085,46,5,0.992,5
8678,colony-22086,46,0,1.0,0
8679,colony-22088,46,8,0.487,8
8680,colony-22089,46,0,1.0,0
8681,colony-22091,46,0,1.0,0
8682,colony-22092,46,0,0.997,0
8683,colony-22095,46,8,0.776,8
8684,colony-22098,46,0,1.0,0
8685,colony-22099,46,0,1.0,0
8686,colony-22100,46,8,0.999,8
8687,colony-22101,46,0,1.0,0
8688,colony-22103,46,0,0.988,0
8689,colony-22105,46,0,0.999,0
8690,colony-22107,46,0,1.0,0
8691,colony-22108,46,0,1.0,0
8692,colony-22109,46,8,1.0,8
8693,colony-22110,46,8,0.549,8
8694,colony-22111,46,0,1.0,0
8695,colony-22112,46,0,0.697,0
8696,colony-22113,46,0,0.987,0
8697,colony-22114,46,8,0.987,8
8698,colony-22115,46,0,0.992,0
8699,colony-22116,46,8,0.933,8
8700,colony-22117,46,0,1.0,0
8701,colony-22119,46,0,1.0,0
8702,colony-22122,46,0,0.999,0
8703,colony-22130,46,8,0.837,8
8704,colony-22131,46,5,1.0,5
8705,colony-22137,46,8,1.0,8
8706,colony-22139,46,5,1.0,5
8707,colony-22140,46,5,1.0,5
8708,colony-22141,46,0,1.0,0
8709,colony-22142,46,0,1.0,0
8710,colony-22151,46,0,0.97,0
8711,colony-22152,46,8,0.987,8
8712,colony-22154,46,0,1.0,0
8713,colony-22155,46,8,0.996,8
8714,colony-22157,46,0,1.0,0
8715,colony-22161,46,8,0.995,8
8716,colony-22162,46,5,0.993,5
8717,colony-22163,46,0,0.999,0
8718,colony-22174,46,0,1.0,0
8719,colony-22177,46,0,0.985,0
8720,colony-22178,46,8,0.92,8
8721,colony-22182,46,8,1.0,8
8722,colony-22187,46,0,0.996,0
8723,colony-22190,46,8,0.946,8
8724,colony-22191,46,8,1.0,8
8725,colony-22192,46,0,0.991,0
8726,colony-22198,46,8,1.0,8
8727,colony-22199,46,8,0.999,8
8728,colony-22200,46,0,0.982,0
8729,colony-22204,46,0,0.993,0
8730,colony-22205,46,8,1.0,8
8731,colony-22206,46,0,0.997,0
8732,colony-22207,46,8,0.999,8
8733,colony-22208,46,0,0.993,0
8734,colony-22210,46,8,0.996,8
8735,colony-22211,46,8,0.994,8
8736,colony-22213,46,0,1.0,0
8737,colony-22214,46,8,1.0,8
8738,colony-22215,46,0,0.993,0
8739,colony-22217,46,0,0.996,0
8740,colony-22218,46,0,1.0,0
8741,colony-22219,46,0,1.0,0
8742,colony-22222,46,8,1.0,8
8743,colony-22223,46,8,0.284,8
8744,colony-22224,46,8,0.992,8
8745,colony-22225,46,8,1.0,8
8746,colony-22227,46,0,1.0,0
8747,colony-22228,46,0,1.0,0
8748,colony-22230,46,8,0.982,8
8749,colony-22231,46,8,0.866,8
8750,colony-22232,46,8,0.985,8
8751,colony-22233,46,0,1.0,0
8752,colony-22235,46,8,0.998,8
8753,colony-22236,46,0,1.0,0
8754,colony-22238,46,0,0.999,0
8755,colony-22239,46,0,1.0,0
8756,colony-22241,46,8,0.994,8
8757,colony-22242,46,8,0.99,8
8758,colony-22245,46,8,0.995,8
8759,colony-22246,46,5,1.0,5
8760,colony-22247,46,8,0.964,8
8761,colony-22248,46,0,0.999,0
8762,colony-22251,46,8,0.985,8
8763,colony-22256,46,0,0.99,0
8764,colony-22257,46,0,1.0,0
8765,colony-22258,46,8,0.909,8
8766,colony-22259,46,0,0.414,0
8767,colony-22269,46,0,1.0,0
8768,colony-22273,46,0,0.998,0
8769,colony-22285,46,0,0.999,0
8770,colony-22287,46,0,0.906,0
8771,colony-22288,46,5,1.0,5
8772,colony-22290,46,0,0.996,0
8773,colony-22291,46,0,0.997,0
8774,colony-22292,46,5,1.0,5
8775,colony-22294,46,5,0.999,5
8776,colony-22295,46,0,1.0,0
8777,colony-22296,46,0,1.0,0
8778,colony-22300,46,0,0.962,0
8779,colony-22302,46,5,1.0,5
8780,colony-22303,46,0,1.0,0
8781,colony-22304,46,5,0.936,5
8782,colony-22305,46,0,1.0,0
8783,colony-22306,46,1,0.951,1
8784,colony-22307,46,0,1.0,0
8785,colony-22309,46,5,1.0,5
8786,colony-22310,46,8,0.991,8
8787,colony-22312,46,0,1.0,0
8788,colony-22313,46,0,1.0,0
8789,colony-22314,46,0,1.0,0
8790,colony-22316,46,0,0.689,0
8791,colony-22319,46,2,0.987,2
8792,colony-22320,46,0,1.0,0
8793,colony-22321,46,5,1.0,5
8794,colony-22322,46,8,0.997,8
8795,colony-22323,46,0,1.0,0
8796,colony-22324,46,0,0.998,0
8797,colony-22325,46,0,0.996,0
8798,colony-22326,46,0,0.999,0
8799,colony-22327,46,0,1.0,0
8800,colony-22328,46,0,1.0,0
8801,colony-22332,46,0,1.0,0
8802,colony-22333,46,0,1.0,0
8803,colony-22334,46,0,0.872,0
8804,colony-22336,46,1,0.998,1
8805,colony-22337,46,0,1.0,0
8806,colony-22338,46,0,1.0,0
8807,colony-22339,46,0,0.99,0
8808,colony-22340,46,0,1.0,0
8809,colony-22341,46,0,1.0,0
8810,colony-22343,46,0,1.0,0
8811,colony-22345,46,8,1.0,8
8812,colony-22347,46,0,1.0,0
8813,colony-22351,46,0,0.997,0
8814,colony-22352,46,0,0.995,0
8815,colony-22353,46,8,0.725,8
8816,colony-22355,46,8,0.993,8
8817,colony-22356,46,0,0.991,0
8818,colony-22358,46,0,0.983,0
8819,colony-22359,46,0,1.0,0
8820,colony-22361,46,5,1.0,5
8821,colony-22363,46,8,0.972,8
8822,colony-22364,46,0,1.0,0
8823,colony-22367,46,8,0.999,8
8824,colony-22368,46,0,1.0,0
8825,colony-22371,46,5,1.0,5
8826,colony-22375,46,1,0.273,1
8827,colony-22377,46,0,1.0,0
8828,colony-22380,46,0,0.573,0
8829,colony-22381,46,0,1.0,0
8830,colony-22384,46,8,0.839,8
8831,colony-22387,46,8,0.888,8
8832,colony-22389,46,8,0.998,8
8833,colony-22424,46,1,0.66,1
8834,colony-22432,46,0,0.992,0
8835,colony-22434,46,0,0.999,0
8836,colony-22438,46,1,0.993,1
8837,colony-22440,46,1,0.888,1
8838,colony-22442,46,0,0.999,0
8839,colony-22449,46,1,0.999,1
8840,colony-22450,46,0,0.799,0
8841,colony-22451,46,5,1.0,5
8842,colony-22453,46,1,0.998,1
8843,colony-22461,46,0,1.0,0
8844,colony-22462,46,0,0.995,0
8845,colony-22463,46,0,0.999,0
8846,colony-22467,46,0,0.999,0
8847,colony-22474,46,0,0.997,0
8848,colony-22480,46,1,0.999,1
8849,colony-22483,46,0,1.0,0
8850,colony-22489,46,0,0.998,0
8851,colony-22490,46,0,0.997,0
8852,colony-22494,46,0,0.984,0
8853,colony-22501,46,0,0.994,0
8854,colony-22504,46,0,1.0,0
8855,colony-22518,46,0,0.999,0
8856,colony-21229,2,5,1.0,5
8857,colony-21230,2,5,0.998,5
8858,colony-21240,2,5,0.99,5
8859,colony-21241,2,5,1.0,5
8860,colony-21244,2,5,1.0,5
8861,colony-21247,2,5,1.0,5
8862,colony-21248,2,5,0.979,5
8863,colony-21249,2,5,0.998,5
8864,colony-21250,2,5,1.0,5
8865,colony-21253,2,5,1.0,5
8866,colony-21255,2,5,0.9,5
8867,colony-21257,2,5,0.984,5
8868,colony-21258,2,5,1.0,5
8869,colony-21261,2,5,0.925,5
8870,colony-21262,2,5,0.975,5
8871,colony-21263,2,5,1.0,5
8872,colony-21265,2,5,1.0,5
8873,colony-21266,2,5,0.987,5
8874,colony-21267,2,5,0.996,5
8875,colony-21268,2,5,1.0,5
8876,colony-21269,2,5,1.0,5
8877,colony-21270,2,5,1.0,5
8878,colony-21271,2,5,0.992,5
8879,colony-21272,2,5,0.996,5
8880,colony-21274,2,5,1.0,5
8881,colony-21275,2,5,1.0,5
8882,colony-21277,2,5,1.0,5
8883,colony-21280,2,5,1.0,5
8884,colony-21281,2,5,1.0,5
8885,colony-21283,2,5,1.0,5
8886,colony-21284,2,1,0.995,1
8887,colony-21285,2,1,0.999,1
8888,colony-21286,2,5,0.996,5
8889,colony-21287,2,0,1.0,0
8890,colony-21288,2,5,1.0,5
8891,colony-21290,2,5,1.0,5
8892,colony-21291,2,5,0.998,5
8893,colony-21293,2,5,1.0,5
8894,colony-21294,2,5,0.999,5
8895,colony-21295,2,5,1.0,5
8896,colony-21299,2,0,0.999,0
8897,colony-21303,2,5,1.0,5
8898,colony-21304,2,1,0.998,1
8899,colony-21305,2,5,1.0,5
8900,colony-21309,2,5,1.0,5
8901,colony-21311,2,5,1.0,5
8902,colony-21312,2,5,0.991,5
8903,colony-21322,2,5,1.0,5
8904,colony-21325,2,5,1.0,5
8905,colony-21329,2,5,0.9,5
8906,colony-21332,2,1,1.0,1
8907,colony-21333,2,5,0.98,5
8908,colony-21335,2,5,1.0,5
8909,colony-21336,2,5,0.991,5
8910,colony-21338,2,5,0.989,5
8911,colony-21339,2,5,1.0,5
8912,colony-21340,2,5,0.999,5
8913,colony-21341,2,5,0.632,5
8914,colony-21344,2,5,0.999,5
8915,colony-21345,2,5,1.0,5
8916,colony-21347,2,1,0.993,1
8917,colony-21348,2,5,0.959,5
8918,colony-21349,2,1,1.0,1
8919,colony-21350,2,5,1.0,5
8920,colony-21353,2,5,1.0,5
8921,colony-21354,2,5,1.0,5
8922,colony-21356,2,5,0.996,5
8923,colony-21357,2,5,1.0,5
8924,colony-21358,2,0,1.0,0
8925,colony-21359,2,1,1.0,1
8926,colony-21360,2,5,1.0,5
8927,colony-21361,2,5,1.0,5
8928,colony-21362,2,5,1.0,5
8929,colony-21363,2,5,1.0,5
8930,colony-21364,2,5,0.995,5
8931,colony-21367,2,1,1.0,1
8932,colony-21370,2,1,1.0,1
8933,colony-21371,2,5,0.993,5
8934,colony-21372,2,5,1.0,5
8935,colony-21373,2,5,1.0,5
8936,colony-21375,2,5,1.0,5
8937,colony-21376,2,5,0.999,5
8938,colony-21378,2,1,1.0,1
8939,colony-21379,2,5,1.0,5
8940,colony-21381,2,5,1.0,5
8941,colony-21382,2,5,1.0,5
8942,colony-21384,2,5,1.0,5
8943,colony-21387,2,5,1.0,5
8944,colony-21388,2,5,1.0,5
8945,colony-21392,2,5,0.988,5
8946,colony-21394,2,5,1.0,5
8947,colony-21395,2,5,1.0,5
8948,colony-21397,2,5,0.984,5
8949,colony-21398,2,5,1.0,5
8950,colony-21399,2,5,1.0,5
8951,colony-21400,2,5,1.0,5
8952,colony-21401,2,5,1.0,5
8953,colony-21402,2,5,1.0,5
8954,colony-21403,2,5,1.0,5
8955,colony-21404,2,5,1.0,5
8956,colony-21406,2,5,1.0,5
8957,colony-21410,2,1,0.989,1
8958,colony-21412,2,5,0.999,5
8959,colony-21414,2,5,1.0,5
8960,colony-21417,2,5,1.0,5
8961,colony-21418,2,5,1.0,5
8962,colony-21419,2,5,1.0,5
8963,colony-21420,2,5,1.0,5
8964,colony-21421,2,5,1.0,5
8965,colony-21422,2,5,1.0,5
8966,colony-21424,2,1,1.0,1
8967,colony-21425,2,5,0.998,5
8968,colony-21426,2,5,0.998,5
8969,colony-21427,2,5,1.0,5
8970,colony-21429,2,5,1.0,5
8971,colony-21430,2,5,1.0,5
8972,colony-21431,2,5,1.0,5
8973,colony-21432,2,5,1.0,5
8974,colony-21437,2,5,1.0,5
8975,colony-21438,2,5,1.0,5
8976,colony-21440,2,5,0.999,5
8977,colony-21441,2,5,1.0,5
8978,colony-21442,2,5,1.0,5
8979,colony-21445,2,5,1.0,5
8980,colony-21447,2,1,1.0,1
8981,colony-21449,2,1,0.99,1
8982,colony-21453,2,5,1.0,5
8983,colony-21455,2,5,1.0,5
8984,colony-21461,2,5,0.999,5
8985,colony-21464,2,5,1.0,5
8986,colony-21469,2,5,0.997,5
8987,colony-21470,2,1,1.0,1
8988,colony-21471,2,5,0.988,5
8989,colony-21472,2,1,0.905,1
8990,colony-21474,2,5,1.0,5
8991,colony-21475,2,5,1.0,5
8992,colony-21476,2,1,0.999,1
8993,colony-21477,2,5,1.0,5
8994,colony-21478,2,5,1.0,5
8995,colony-21480,2,5,1.0,5
8996,colony-21483,2,1,0.999,1
8997,colony-21488,2,5,1.0,5
8998,colony-21489,2,5,1.0,5
8999,colony-21491,2,5,1.0,5
9000,colony-21492,2,5,1.0,5
9001,colony-21493,2,5,1.0,5
9002,colony-21495,2,5,1.0,5
9003,colony-21497,2,5,0.97,5
9004,colony-21498,2,5,1.0,5
9005,colony-21500,2,1,1.0,1
9006,colony-21503,2,5,1.0,5
9007,colony-21504,2,5,0.997,5
9008,colony-21505,2,5,1.0,5
9009,colony-21506,2,1,0.942,1
9010,colony-21507,2,5,0.997,5
9011,colony-21509,2,5,1.0,5
9012,colony-21510,2,5,1.0,5
9013,colony-21511,2,5,1.0,5
9014,colony-21514,2,5,1.0,5
9015,colony-21516,2,5,1.0,5
9016,colony-21518,2,5,1.0,5
9017,colony-21519,2,5,1.0,5
9018,colony-21520,2,5,1.0,5
9019,colony-21523,2,5,1.0,5
9020,colony-21525,2,5,1.0,5
9021,colony-21526,2,5,1.0,5
9022,colony-21527,2,5,1.0,5
9023,colony-21528,2,5,1.0,5
9024,colony-21530,2,5,1.0,5
9025,colony-21531,2,5,1.0,5
9026,colony-21537,2,5,1.0,5
9027,colony-21538,2,5,1.0,5
9028,colony-21539,2,5,0.55,0
9029,colony-21540,2,5,1.0,5
9030,colony-21541,2,5,1.0,5
9031,colony-21542,2,5,1.0,5
9032,colony-21545,2,1,0.998,1
9033,colony-21550,2,5,1.0,5
9034,colony-21551,2,5,0.979,5
9035,colony-21553,2,5,0.906,5
9036,colony-21559,2,1,0.988,1
9037,colony-21561,2,5,1.0,5
9038,colony-21563,2,5,0.979,5
9039,colony-21564,2,5,0.996,5
9040,colony-21565,2,5,0.948,5
9041,colony-21566,2,5,0.999,5
9042,colony-21567,2,5,0.999,5
9043,colony-21569,2,5,0.999,5
9044,colony-21571,2,5,0.616,5
9045,colony-21573,2,5,1.0,5
9046,colony-21574,2,5,1.0,5
9047,colony-21575,2,5,1.0,5
9048,colony-21576,2,5,0.999,5
9049,colony-21578,2,5,1.0,5
9050,colony-21580,2,5,1.0,5
9051,colony-21581,2,5,0.999,5
9052,colony-21582,2,5,1.0,5
9053,colony-21583,2,5,1.0,5
9054,colony-21584,2,5,1.0,5
9055,colony-21585,2,5,1.0,5
9056,colony-21586,2,5,1.0,5
9057,colony-21587,2,0,0.999,0
9058,colony-21588,2,1,1.0,1
9059,colony-21591,2,1,0.914,1
9060,colony-21593,2,5,1.0,5
9061,colony-21596,2,5,1.0,5
9062,colony-21597,2,1,1.0,1
9063,colony-21599,2,5,1.0,5
9064,colony-21604,2,5,1.0,5
9065,colony-21605,2,5,1.0,5
9066,colony-21608,2,5,1.0,5
9067,colony-21609,2,5,1.0,5
9068,colony-21610,2,5,1.0,5
9069,colony-21612,2,0,1.0,0
9070,colony-21613,2,5,1.0,5
9071,colony-21614,2,5,1.0,5
9072,colony-21615,2,0,1.0,0
9073,colony-21616,2,5,1.0,5
9074,colony-21618,2,5,0.986,5
9075,colony-21619,2,1,1.0,1
9076,colony-21621,2,5,1.0,5
9077,colony-21622,2,5,0.996,5
9078,colony-21623,2,5,1.0,5
9079,colony-21624,2,5,0.999,5
9080,colony-21625,2,5,1.0,5
9081,colony-21626,2,5,0.999,5
9082,colony-21630,2,5,1.0,5
9083,colony-21631,2,1,1.0,1
9084,colony-21632,2,1,1.0,1
9085,colony-21635,2,5,0.998,5
9086,colony-21636,2,5,1.0,5
9087,colony-21637,2,5,1.0,5
9088,colony-21638,2,5,0.996,5
9089,colony-21640,2,5,1.0,5
9090,colony-21641,2,5,1.0,5
9091,colony-21643,2,1,0.997,1
9092,colony-21646,2,1,0.999,1
9093,colony-21648,2,1,1.0,1
9094,colony-21649,2,5,1.0,5
9095,colony-21650,2,5,1.0,5
9096,colony-21652,2,1,1.0,1
9097,colony-21653,2,5,1.0,5
9098,colony-21654,2,5,0.997,5
9099,colony-21657,2,5,1.0,5
9100,colony-21659,2,5,0.523,5
9101,colony-21663,2,5,1.0,5
9102,colony-21665,2,5,1.0,5
9103,colony-21666,2,5,1.0,5
9104,colony-21672,2,5,0.324,5
9105,colony-21678,2,5,0.941,5
9106,colony-21680,2,1,1.0,1
9107,colony-21684,2,8,1.0,8
9108,colony-21687,2,1,0.999,1
9109,colony-21690,2,5,1.0,5
9110,colony-21697,2,1,0.999,1
9111,colony-21700,2,5,1.0,5
9112,colony-21705,2,5,1.0,5
9113,colony-21707,2,5,1.0,5
9114,colony-21708,2,5,0.999,5
9115,colony-21711,2,5,1.0,5
9116,colony-21717,2,5,1.0,5
9117,colony-21718,2,5,1.0,5
9118,colony-21723,2,5,0.981,5
9119,colony-21725,2,5,0.991,5
9120,colony-21729,2,5,1.0,5
9121,colony-21733,2,0,0.999,0
9122,colony-21734,2,1,1.0,1
9123,colony-21741,2,5,0.958,5
9124,colony-21742,2,5,1.0,5
9125,colony-21743,2,1,0.999,1
9126,colony-21744,2,5,0.979,5
9127,colony-21746,2,1,1.0,1
9128,colony-21749,2,1,0.999,1
9129,colony-21753,2,1,0.976,1
9130,colony-21754,2,1,0.984,1
9131,colony-21756,2,5,1.0,5
9132,colony-21757,2,5,0.998,5
9133,colony-21761,2,5,1.0,5
9134,colony-21764,2,5,0.949,5
9135,colony-21769,2,5,0.794,5
9136,colony-21772,2,1,0.999,1
9137,colony-21774,2,1,1.0,1
9138,colony-21776,2,1,1.0,1
9139,colony-21777,2,5,0.991,5
9140,colony-21781,2,5,1.0,5
9141,colony-21783,2,5,0.999,5
9142,colony-21785,2,1,1.0,1
9143,colony-21788,2,5,1.0,5
9144,colony-21790,2,5,1.0,5
9145,colony-21792,2,5,1.0,5
9146,colony-21795,2,5,0.979,5
9147,colony-21796,2,5,1.0,5
9148,colony-21797,2,5,0.992,5
9149,colony-21798,2,1,0.999,1
9150,colony-21799,2,5,0.999,5
9151,colony-21800,2,5,1.0,5
9152,colony-21802,2,5,1.0,5
9153,colony-21803,2,5,1.0,5
9154,colony-21804,2,5,1.0,5
9155,colony-21805,2,5,0.951,5
9156,colony-21806,2,5,1.0,5
9157,colony-21807,2,5,1.0,5
9158,colony-21808,2,5,0.997,5
9159,colony-21811,2,5,1.0,5
9160,colony-21812,2,0,1.0,0
9161,colony-21813,2,1,0.992,1
9162,colony-21814,2,1,0.983,1
9163,colony-21815,2,5,1.0,5
9164,colony-21816,2,5,1.0,5
9165,colony-21818,2,5,1.0,5
9166,colony-21819,2,5,1.0,5
9167,colony-21820,2,5,1.0,5
9168,colony-21821,2,5,0.998,5
9169,colony-21826,2,8,0.316,5
9170,colony-21827,2,0,0.887,0
9171,colony-21829,2,5,0.967,5
9172,colony-21831,2,1,0.997,1
9173,colony-21832,2,5,1.0,5
9174,colony-21833,2,5,1.0,5
9175,colony-21835,2,5,0.999,5
9176,colony-21836,2,5,1.0,5
9177,colony-21837,2,1,1.0,1
9178,colony-21838,2,5,1.0,5
9179,colony-21839,2,5,1.0,5
9180,colony-21840,2,5,1.0,5
9181,colony-21841,2,5,1.0,5
9182,colony-21842,2,5,1.0,5
9183,colony-21844,2,5,1.0,5
9184,colony-21848,2,0,1.0,0
9185,colony-21849,2,5,1.0,5
9186,colony-21850,2,5,1.0,5
9187,colony-21851,2,5,1.0,5
9188,colony-21853,2,5,1.0,5
9189,colony-21854,2,5,0.983,5
9190,colony-21856,2,5,0.998,5
9191,colony-21857,2,5,1.0,5
9192,colony-21859,2,5,1.0,5
9193,colony-21862,2,5,1.0,5
9194,colony-21863,2,0,1.0,0
9195,colony-21866,2,5,0.998,5
9196,colony-21867,2,1,1.0,1
9197,colony-21870,2,0,0.979,0
9198,colony-21872,2,5,1.0,5
9199,colony-21873,2,0,1.0,0
9200,colony-21875,2,5,1.0,5
9201,colony-21877,2,5,1.0,5
9202,colony-21878,2,1,1.0,1
9203,colony-21882,2,1,0.983,1
9204,colony-21883,2,5,1.0,5
9205,colony-21884,2,5,1.0,5
9206,colony-21886,2,0,0.999,0
9207,colony-21887,2,5,0.993,5
9208,colony-21888,2,5,1.0,5
9209,colony-21891,2,5,1.0,5
9210,colony-21892,2,5,0.993,5
9211,colony-21896,2,1,1.0,1
9212,colony-21917,2,5,1.0,5
9213,colony-21920,2,5,1.0,5
9214,colony-21924,2,0,1.0,0
9215,colony-21928,2,5,0.999,5
9216,colony-21933,2,5,1.0,5
9217,colony-21934,2,5,0.994,5
9218,colony-21936,2,0,0.994,0
9219,colony-21942,2,5,1.0,5
9220,colony-21946,2,5,1.0,5
9221,colony-21948,2,5,1.0,5
9222,colony-21949,2,1,1.0,1
9223,colony-21952,2,5,0.998,5
9224,colony-21965,2,5,1.0,5
9225,colony-21970,2,0,0.784,0
9226,colony-21971,2,5,1.0,5
9227,colony-21974,2,5,0.999,5
9228,colony-21978,2,5,1.0,5
9229,colony-21989,2,0,0.988,0
9230,colony-21992,2,0,0.996,0
9231,colony-21995,2,0,1.0,0
9232,colony-21998,2,0,1.0,0
9233,colony-21999,2,5,1.0,5
9234,colony-22000,2,1,1.0,1
9235,colony-22001,2,0,1.0,0
9236,colony-22004,2,5,1.0,5
9237,colony-22005,2,1,1.0,1
9238,colony-22010,2,5,1.0,5
9239,colony-22012,2,5,1.0,5
9240,colony-22015,2,5,1.0,5
9241,colony-22016,2,5,1.0,5
9242,colony-22017,2,5,1.0,5
9243,colony-22020,2,1,1.0,1
9244,colony-22024,2,1,1.0,1
9245,colony-22025,2,5,1.0,5
9246,colony-22027,2,5,1.0,5
9247,colony-22031,2,5,1.0,5
9248,colony-22033,2,5,1.0,5
9249,colony-22034,2,5,1.0,5
9250,colony-22035,2,5,1.0,5
9251,colony-22038,2,5,1.0,5
9252,colony-22039,2,5,0.998,5
9253,colony-22040,2,5,0.999,5
9254,colony-22042,2,1,0.998,1
9255,colony-22043,2,0,1.0,3
9256,colony-22044,2,5,1.0,5
9257,colony-22048,2,5,1.0,5
9258,colony-22051,2,0,0.905,0
9259,colony-22052,2,5,1.0,5
9260,colony-22053,2,5,1.0,5
9261,colony-22057,2,5,1.0,5
9262,colony-22061,2,5,1.0,5
9263,colony-22064,2,5,1.0,5
9264,colony-22066,2,5,1.0,5
9265,colony-22067,2,5,1.0,5
9266,colony-22069,2,5,1.0,5
9267,colony-22070,2,5,1.0,5
9268,colony-22073,2,5,1.0,5
9269,colony-22074,2,5,1.0,5
9270,colony-22075,2,5,1.0,5
9271,colony-22077,2,5,1.0,5
9272,colony-22078,2,5,1.0,5
9273,colony-22079,2,5,1.0,5
9274,colony-22081,2,5,1.0,5
9275,colony-22082,2,5,1.0,5
9276,colony-22083,2,5,1.0,5
9277,colony-22085,2,5,1.0,5
9278,colony-22086,2,5,1.0,5
9279,colony-22088,2,5,1.0,5
9280,colony-22089,2,5,1.0,5
9281,colony-22090,2,5,1.0,5
9282,colony-22091,2,5,1.0,5
9283,colony-22092,2,5,0.999,5
9284,colony-22096,2,5,1.0,5
9285,colony-22098,2,5,1.0,5
9286,colony-22099,2,5,1.0,5
9287,colony-22100,2,5,1.0,5
9288,colony-22101,2,5,1.0,5
9289,colony-22103,2,5,0.999,5
9290,colony-22104,2,5,1.0,5
9291,colony-22105,2,5,1.0,5
9292,colony-22107,2,5,1.0,5
9293,colony-22108,2,5,0.999,5
9294,colony-22109,2,5,1.0,5
9295,colony-22111,2,5,0.973,5
9296,colony-22112,2,5,1.0,5
9297,colony-22113,2,5,1.0,5
9298,colony-22114,2,5,1.0,5
9299,colony-22115,2,5,1.0,5
9300,colony-22116,2,5,1.0,5
9301,colony-22117,2,5,1.0,5
9302,colony-22119,2,5,1.0,5
9303,colony-22122,2,5,1.0,5
9304,colony-22130,2,5,1.0,5
9305,colony-22138,2,5,1.0,5
9306,colony-22140,2,0,0.992,0
9307,colony-22141,2,5,1.0,5
9308,colony-22152,2,5,1.0,5
9309,colony-22156,2,5,0.998,5
9310,colony-22162,2,5,0.996,5
9311,colony-22163,2,5,1.0,5
9312,colony-22174,2,5,1.0,5
9313,colony-22177,2,5,1.0,5
9314,colony-22178,2,5,0.992,5
9315,colony-22182,2,5,0.998,5
9316,colony-22187,2,5,0.974,5
9317,colony-22189,2,5,1.0,5
9318,colony-22190,2,5,0.994,5
9319,colony-22191,2,5,1.0,5
9320,colony-22192,2,5,0.999,5
9321,colony-22197,2,5,0.995,5
9322,colony-22198,2,5,1.0,5
9323,colony-22199,2,5,1.0,5
9324,colony-22200,2,5,1.0,5
9325,colony-22202,2,5,0.587,5
9326,colony-22204,2,5,0.986,5
9327,colony-22205,2,5,1.0,5
9328,colony-22206,2,5,1.0,5
9329,colony-22207,2,5,1.0,5
9330,colony-22211,2,5,0.997,5
9331,colony-22213,2,5,1.0,5
9332,colony-22214,2,5,1.0,5
9333,colony-22215,2,5,0.999,5
9334,colony-22218,2,5,1.0,5
9335,colony-22219,2,5,1.0,5
9336,colony-22220,2,5,1.0,5
9337,colony-22221,2,5,1.0,5
9338,colony-22222,2,5,1.0,5
9339,colony-22223,2,5,1.0,5
9340,colony-22224,2,5,1.0,5
9341,colony-22225,2,5,1.0,5
9342,colony-22227,2,5,1.0,5
9343,colony-22230,2,5,1.0,5
9344,colony-22231,2,5,1.0,5
9345,colony-22232,2,5,1.0,5
9346,colony-22233,2,5,1.0,5
9347,colony-22235,2,5,1.0,5
9348,colony-22236,2,5,1.0,5
9349,colony-22237,2,5,0.57,5
9350,colony-22238,2,5,1.0,5
9351,colony-22239,2,5,1.0,5
9352,colony-22240,2,5,1.0,5
9353,colony-22241,2,5,1.0,5
9354,colony-22242,2,5,1.0,5
9355,colony-22245,2,5,1.0,5
9356,colony-22246,2,0,0.994,0
9357,colony-22247,2,5,1.0,5
9358,colony-22248,2,5,0.949,5
9359,colony-22249,2,5,1.0,5
9360,colony-22251,2,5,1.0,5
9361,colony-22252,2,5,1.0,5
9362,colony-22256,2,5,1.0,5
9363,colony-22257,2,5,0.967,5
9364,colony-22258,2,5,1.0,5
9365,colony-22259,2,5,1.0,5
9366,colony-22269,2,5,1.0,5
9367,colony-22273,2,5,0.999,5
9368,colony-22279,2,5,0.934,5
9369,colony-22286,2,5,1.0,5
9370,colony-22287,2,5,0.999,5
9371,colony-22288,2,1,0.998,1
9372,colony-22290,2,5,0.995,5
9373,colony-22291,2,5,1.0,5
9374,colony-22292,2,1,1.0,1
9375,colony-22293,2,5,0.999,5
9376,colony-22294,2,1,0.995,1
9377,colony-22295,2,5,1.0,5
9378,colony-22296,2,5,1.0,5
9379,colony-22299,2,5,0.967,5
9380,colony-22300,2,5,0.999,5
9381,colony-22302,2,1,0.889,1
9382,colony-22303,2,5,1.0,5
9383,colony-22304,2,1,1.0,1
9384,colony-22305,2,5,0.998,5
9385,colony-22306,2,5,1.0,5
9386,colony-22307,2,5,1.0,5
9387,colony-22309,2,1,1.0,1
9388,colony-22310,2,5,1.0,5
9389,colony-22312,2,5,1.0,5
9390,colony-22313,2,5,0.994,5
9391,colony-22316,2,5,1.0,5
9392,colony-22319,2,5,1.0,5
9393,colony-22320,2,5,1.0,5
9394,colony-22321,2,1,0.999,1
9395,colony-22322,2,5,1.0,5
9396,colony-22323,2,5,1.0,5
